Country,year,sex,age,suicides_no,population,suicides/100k pop,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual
South Africa,2015,female,5-14 years,6,5243427,0.11,South Africa2015,"317,741,039,198",6403,Generation Z,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
Spain,2015,male,75+ years,573,1693221,33.84,Spain2015,"1,197,789,902,774",27108,Silent,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,male,55-74 years,736,4750328,15.49,Spain2015,"1,197,789,902,774",27108,Boomers,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,male,35-54 years,1015,7551081,13.44,Spain2015,"1,197,789,902,774",27108,Generation X,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,male,25-34 years,241,2897590,8.32,Spain2015,"1,197,789,902,774",27108,Millenials,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,75+ years,168,2624796,6.4,Spain2015,"1,197,789,902,774",27108,Silent,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,55-74 years,281,5125562,5.48,Spain2015,"1,197,789,902,774",27108,Boomers,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,35-54 years,360,7389698,4.87,Spain2015,"1,197,789,902,774",27108,Generation X,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,male,15-24 years,109,2287320,4.77,Spain2015,"1,197,789,902,774",27108,Millenials,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,25-34 years,66,2884411,2.29,Spain2015,"1,197,789,902,774",27108,Millenials,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,15-24 years,47,2177807,2.16,Spain2015,"1,197,789,902,774",27108,Millenials,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,male,5-14 years,7,2475209,0.28,Spain2015,"1,197,789,902,774",27108,Generation Z,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Spain,2015,female,5-14 years,1,2329505,0.04,Spain2015,"1,197,789,902,774",27108,Generation Z,Western Europe,36.0,6.329,0.03468,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
Sweden,2015,male,75+ years,115,341315,33.69,Sweden2015,"497,918,109,302",54629,Silent,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,male,55-74 years,268,1097579,24.42,Sweden2015,"497,918,109,302",54629,Boomers,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,male,35-54 years,288,1289581,22.33,Sweden2015,"497,918,109,302",54629,Generation X,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,male,25-34 years,108,638657,16.91,Sweden2015,"497,918,109,302",54629,Millenials,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,male,15-24 years,69,621210,11.11,Sweden2015,"497,918,109,302",54629,Millenials,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,55-74 years,102,1112312,9.17,Sweden2015,"497,918,109,302",54629,Boomers,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,35-54 years,100,1249962,8.0,Sweden2015,"497,918,109,302",54629,Generation X,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,25-34 years,48,609532,7.87,Sweden2015,"497,918,109,302",54629,Millenials,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,75+ years,38,485940,7.82,Sweden2015,"497,918,109,302",54629,Silent,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,15-24 years,38,585957,6.49,Sweden2015,"497,918,109,302",54629,Millenials,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,female,5-14 years,5,526361,0.95,Sweden2015,"497,918,109,302",54629,Generation Z,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Sweden,2015,male,5-14 years,3,556118,0.54,Sweden2015,"497,918,109,302",54629,Generation Z,Western Europe,8.0,7.364,0.03157,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
Switzerland,2015,male,75+ years,143,275569,51.89,Switzerland2015,"679,289,166,858",86068,Silent,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,male,55-74 years,264,891482,29.61,Switzerland2015,"679,289,166,858",86068,Boomers,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,male,35-54 years,242,1248988,19.38,Switzerland2015,"679,289,166,858",86068,Generation X,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,male,25-34 years,80,586880,13.63,Switzerland2015,"679,289,166,858",86068,Millenials,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,male,15-24 years,62,482708,12.84,Switzerland2015,"679,289,166,858",86068,Millenials,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,75+ years,41,414205,9.9,Switzerland2015,"679,289,166,858",86068,Silent,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,35-54 years,111,1227126,9.05,Switzerland2015,"679,289,166,858",86068,Generation X,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,55-74 years,82,922222,8.89,Switzerland2015,"679,289,166,858",86068,Boomers,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,15-24 years,20,462559,4.32,Switzerland2015,"679,289,166,858",86068,Millenials,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,25-34 years,24,577973,4.15,Switzerland2015,"679,289,166,858",86068,Millenials,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,female,5-14 years,2,390910,0.51,Switzerland2015,"679,289,166,858",86068,Generation Z,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Switzerland,2015,male,5-14 years,2,411880,0.49,Switzerland2015,"679,289,166,858",86068,Generation Z,Western Europe,1.0,7.587,0.03411,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
Thailand,2015,male,75+ years,174,1068139,16.29,Thailand2015,"401,399,422,443",6552,Silent,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,male,35-54 years,1482,10101149,14.67,Thailand2015,"401,399,422,443",6552,Generation X,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,male,55-74 years,718,4990958,14.39,Thailand2015,"401,399,422,443",6552,Boomers,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,male,25-34 years,663,4873464,13.6,Thailand2015,"401,399,422,443",6552,Millenials,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,male,15-24 years,317,4847684,6.54,Thailand2015,"401,399,422,443",6552,Millenials,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,55-74 years,248,5795996,4.28,Thailand2015,"401,399,422,443",6552,Boomers,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,75+ years,63,1527522,4.12,Thailand2015,"401,399,422,443",6552,Silent,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,35-54 years,363,10646859,3.41,Thailand2015,"401,399,422,443",6552,Generation X,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,25-34 years,96,4783703,2.01,Thailand2015,"401,399,422,443",6552,Millenials,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,15-24 years,55,4632371,1.19,Thailand2015,"401,399,422,443",6552,Millenials,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,female,5-14 years,14,3881727,0.36,Thailand2015,"401,399,422,443",6552,Generation Z,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Thailand,2015,male,5-14 years,12,4111704,0.29,Thailand2015,"401,399,422,443",6552,Generation Z,Southeastern Asia,34.0,6.455,0.03557,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945
Turkey,2015,male,75+ years,61,986961,6.18,Turkey2015,"859,796,872,794",11961,Silent,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,male,55-74 years,223,5079228,4.39,Turkey2015,"859,796,872,794",11961,Boomers,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,male,25-34 years,241,6452161,3.74,Turkey2015,"859,796,872,794",11961,Millenials,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,male,35-54 years,385,10466600,3.68,Turkey2015,"859,796,872,794",11961,Generation X,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,male,15-24 years,207,6573627,3.15,Turkey2015,"859,796,872,794",11961,Millenials,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,15-24 years,131,6267398,2.09,Turkey2015,"859,796,872,794",11961,Millenials,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,75+ years,25,1479388,1.69,Turkey2015,"859,796,872,794",11961,Silent,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,25-34 years,72,6288287,1.14,Turkey2015,"859,796,872,794",11961,Millenials,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,35-54 years,109,10293526,1.06,Turkey2015,"859,796,872,794",11961,Generation X,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,55-74 years,42,5456986,0.77,Turkey2015,"859,796,872,794",11961,Boomers,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,female,5-14 years,18,6100840,0.3,Turkey2015,"859,796,872,794",11961,Generation Z,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkey,2015,male,5-14 years,18,6435462,0.28,Turkey2015,"859,796,872,794",11961,Generation Z,Middle East and Northern Africa,76.0,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
Turkmenistan,2015,male,35-54 years,38,620958,6.12,Turkmenistan2015,"35,799,628,571",7326,Generation X,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,male,15-24 years,31,515349,6.02,Turkmenistan2015,"35,799,628,571",7326,Millenials,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,15-24 years,21,505233,4.16,Turkmenistan2015,"35,799,628,571",7326,Millenials,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,male,55-74 years,7,225820,3.1,Turkmenistan2015,"35,799,628,571",7326,Boomers,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,male,25-34 years,15,484397,3.1,Turkmenistan2015,"35,799,628,571",7326,Millenials,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,25-34 years,11,487637,2.26,Turkmenistan2015,"35,799,628,571",7326,Millenials,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,75+ years,1,58753,1.7,Turkmenistan2015,"35,799,628,571",7326,Silent,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,55-74 years,3,280211,1.07,Turkmenistan2015,"35,799,628,571",7326,Boomers,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,35-54 years,5,657432,0.76,Turkmenistan2015,"35,799,628,571",7326,Generation X,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,male,5-14 years,1,513926,0.19,Turkmenistan2015,"35,799,628,571",7326,Generation Z,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,female,5-14 years,0,501611,0.0,Turkmenistan2015,"35,799,628,571",7326,Generation Z,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Turkmenistan,2015,male,75+ years,0,35187,0.0,Turkmenistan2015,"35,799,628,571",7326,Silent,Central and Eastern Europe,70.0,5.548,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984
Ukraine,2015,male,75+ years,669,942786,70.96,Ukraine2015,"91,030,959,455",2256,Silent,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,male,55-74 years,1644,3747724,43.87,Ukraine2015,"91,030,959,455",2256,Boomers,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,male,35-54 years,2181,5795334,37.63,Ukraine2015,"91,030,959,455",2256,Generation X,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,male,25-34 years,1114,3527229,31.58,Ukraine2015,"91,030,959,455",2256,Millenials,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,male,15-24 years,507,2408074,21.05,Ukraine2015,"91,030,959,455",2256,Millenials,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,75+ years,296,2261462,13.09,Ukraine2015,"91,030,959,455",2256,Silent,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,55-74 years,399,5508376,7.24,Ukraine2015,"91,030,959,455",2256,Boomers,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,35-54 years,427,6309963,6.77,Ukraine2015,"91,030,959,455",2256,Generation X,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,15-24 years,117,2281055,5.13,Ukraine2015,"91,030,959,455",2256,Millenials,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,25-34 years,168,3421535,4.91,Ukraine2015,"91,030,959,455",2256,Millenials,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,male,5-14 years,33,2131084,1.55,Ukraine2015,"91,030,959,455",2256,Generation Z,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
Ukraine,2015,female,5-14 years,19,2010824,0.94,Ukraine2015,"91,030,959,455",2256,Generation Z,Central and Eastern Europe,111.0,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
United Kingdom,2015,male,35-54 years,1579,8692440,18.17,United Kingdom2015,"2,885,570,309,161",47240,Generation X,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,male,25-34 years,596,4408293,13.52,United Kingdom2015,"2,885,570,309,161",47240,Millenials,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,male,55-74 years,906,6716557,13.49,United Kingdom2015,"2,885,570,309,161",47240,Boomers,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,male,75+ years,273,2200958,12.4,United Kingdom2015,"2,885,570,309,161",47240,Silent,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,male,15-24 years,374,4151992,9.01,United Kingdom2015,"2,885,570,309,161",47240,Millenials,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,35-54 years,473,8881944,5.33,United Kingdom2015,"2,885,570,309,161",47240,Generation X,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,55-74 years,306,7075576,4.32,United Kingdom2015,"2,885,570,309,161",47240,Boomers,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,25-34 years,181,4414464,4.1,United Kingdom2015,"2,885,570,309,161",47240,Millenials,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,75+ years,108,3070457,3.52,United Kingdom2015,"2,885,570,309,161",47240,Silent,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,15-24 years,104,3966564,2.62,United Kingdom2015,"2,885,570,309,161",47240,Millenials,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,female,5-14 years,6,3663221,0.16,United Kingdom2015,"2,885,570,309,161",47240,Generation Z,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United Kingdom,2015,male,5-14 years,4,3840476,0.1,United Kingdom2015,"2,885,570,309,161",47240,Generation Z,Western Europe,21.0,6.867,0.01866,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
United States,2015,male,75+ years,3171,8171136,38.81,United States2015,"18,120,714,000,000",60387,Silent,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,male,55-74 years,9068,32264697,28.11,United States2015,"18,120,714,000,000",60387,Boomers,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,male,35-54 years,11634,41658010,27.93,United States2015,"18,120,714,000,000",60387,Generation X,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,male,25-34 years,5503,22137097,24.86,United States2015,"18,120,714,000,000",60387,Millenials,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,male,15-24 years,4359,22615073,19.27,United States2015,"18,120,714,000,000",60387,Millenials,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,35-54 years,4053,41531809,9.76,United States2015,"18,120,714,000,000",60387,Generation X,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,55-74 years,2872,35115610,8.18,United States2015,"18,120,714,000,000",60387,Boomers,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,25-34 years,1444,21555712,6.7,United States2015,"18,120,714,000,000",60387,Millenials,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,15-24 years,1132,21633813,5.23,United States2015,"18,120,714,000,000",60387,Millenials,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,75+ years,540,11778666,4.58,United States2015,"18,120,714,000,000",60387,Silent,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,male,5-14 years,255,21273987,1.2,United States2015,"18,120,714,000,000",60387,Generation Z,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
United States,2015,female,5-14 years,158,20342901,0.78,United States2015,"18,120,714,000,000",60387,Generation Z,North America,15.0,7.119,0.03839,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011
Uruguay,2015,male,75+ years,58,78996,73.42,Uruguay2015,"53,274,304,222",16696,Silent,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,male,55-74 years,133,277870,47.86,Uruguay2015,"53,274,304,222",16696,Boomers,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,male,25-34 years,96,235597,40.75,Uruguay2015,"53,274,304,222",16696,Millenials,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,male,35-54 years,135,423963,31.84,Uruguay2015,"53,274,304,222",16696,Generation X,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,male,15-24 years,74,264562,27.97,Uruguay2015,"53,274,304,222",16696,Millenials,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,75+ years,17,160620,10.58,Uruguay2015,"53,274,304,222",16696,Silent,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,55-74 years,34,327405,10.38,Uruguay2015,"53,274,304,222",16696,Boomers,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,25-34 years,23,232133,9.91,Uruguay2015,"53,274,304,222",16696,Millenials,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,35-54 years,38,440475,8.63,Uruguay2015,"53,274,304,222",16696,Generation X,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,15-24 years,17,255067,6.66,Uruguay2015,"53,274,304,222",16696,Millenials,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,male,5-14 years,3,252509,1.19,Uruguay2015,"53,274,304,222",16696,Generation Z,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Uruguay,2015,female,5-14 years,2,241598,0.83,Uruguay2015,"53,274,304,222",16696,Generation Z,Latin America and Caribbean,32.0,6.485,0.04539,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142
Armenia,2016,male,75+ years,12,61956,19.37,Armenia2016,"10,546,135,160",3788,Silent,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,male,55-74 years,16,237813,6.73,Armenia2016,"10,546,135,160",3788,Boomers,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,male,35-54 years,16,350633,4.56,Armenia2016,"10,546,135,160",3788,Generation X,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,male,15-24 years,5,202220,2.47,Armenia2016,"10,546,135,160",3788,Millenials,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,female,75+ years,2,102414,1.95,Armenia2016,"10,546,135,160",3788,Silent,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,female,55-74 years,6,308349,1.95,Armenia2016,"10,546,135,160",3788,Boomers,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,male,25-34 years,4,255665,1.56,Armenia2016,"10,546,135,160",3788,Millenials,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,female,35-54 years,3,408109,0.74,Armenia2016,"10,546,135,160",3788,Generation X,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
